  0.200000000000000       3.235897338591494E-006  7.056453837121227E-024
  0.400000000000000       1.290501020720091E-005  2.111609543840264E-016
  0.600000000000000       2.890013828870043E-005  5.674659081369717E-015
  0.800000000000000       5.104975196761658E-005  4.640994021046940E-014
   1.00000000000000       7.912064387469687E-005  2.264511979827475E-013
   1.20000000000000       1.128215075176490E-004  8.149407271243177E-013
   1.40000000000000       1.518073704709746E-004  2.390472821999665E-012
   1.60000000000000       1.956847937358122E-004  6.047671008065521E-012
   1.80000000000000       2.440177351344857E-004  1.367240365435230E-011
   2.00000000000000       2.963339632650245E-004  2.828919009378172E-011
   2.20000000000000       3.521318998338003E-004  5.448132190769440E-011
   2.40000000000000       4.108877622646513E-004  9.888112843470815E-011
   2.60000000000000       4.720628754321513E-004  1.707247593873510E-010
   2.80000000000000       5.351110211927584E-004  2.824629463688715E-010
   3.00000000000000       5.994856970256017E-004  4.504165391366379E-010
   3.20000000000000       6.646471604107876E-004  6.954632817201524E-010
   3.40000000000000       7.300691433698120E-004  1.043740376946937E-009
   3.60000000000000       7.952451316159281E-004  1.527345949095238E-009
   3.80000000000000       8.596941147100005E-004  2.185021599929940E-009
   4.00000000000000       9.229657271489472E-004  3.062797893244873E-009
   4.20000000000000       9.846447150607159E-004  4.214584806747595E-009
   4.40000000000000       1.044354678756085E-003  5.702689950380702E-009
   4.60000000000000       1.101761057401360E-003  7.598248640053266E-009
   4.80000000000000       1.156573338139764E-003  9.981551693188403E-009
   5.00000000000000       1.208546487730013E-003  1.294225901890430E-008
   5.20000000000000       1.257481619839470E-003  1.657948964069862E-008
   5.40000000000000       1.303225925209623E-003  2.100178163358135E-008
   5.60000000000000       1.345671904726171E-003  2.632691849151879E-008
   5.80000000000000       1.384755956742154E-003  3.268162157381427E-008
   6.00000000000000       1.420456379636450E-003  4.020111141856655E-008
   6.20000000000000       1.452790858409236E-003  4.902854376517865E-008
   6.40000000000000       1.481813510040091E-003  5.931432901163813E-008
   6.60000000000000       1.507611566334336E-003  7.121534646665017E-008
   6.80000000000000       1.530301775079356E-003  8.489406707335477E-008
   7.00000000000000       1.550026600591172E-003  1.005176002225786E-007
   7.20000000000000       1.566950303260398E-003  1.182566817957611E-007
   7.40000000000000       1.581254974649706E-003  1.382846216492315E-007
   7.60000000000000       1.593136600226075E-003  1.607762293570355E-007
   7.80000000000000       1.602801216127868E-003  1.859067371666402E-007
   8.00000000000000       1.610461219683436E-003  2.138507388010196E-007
   8.20000000000000       1.616331885938556E-003  2.447811619874057E-007
   8.40000000000000       1.620628134442165E-003  2.788682914411187E-007
   8.60000000000000       1.623561582207971E-003  3.162788575292995E-007
   8.80000000000000       1.625337910329581E-003  3.571752040350163E-007
   9.00000000000000       1.626154563380807E-003  4.017145463978963E-007
   9.20000000000000       1.626198792665033E-003  4.500483295844449E-007
   9.40000000000000       1.625646046750452E-003  5.023216924054679E-007
   9.60000000000000       1.624658705680177E-003  5.586730427123302E-007
   9.80000000000000       1.623385148890466E-003  6.192337455316804E-007
   10.0000000000000       1.621959141292559E-003  6.841279238971580E-007
   10.2000000000000       1.620499517233481E-003  7.534723699603015E-007
   10.4000000000000       1.619110138181950E-003  8.273765619571075E-007
   10.6000000000000       1.617880096996336E-003  9.059427808111781E-007
   10.8000000000000       1.616884139508696E-003  9.892663186002891E-007
   11.0000000000000       1.616183272868551E-003  1.077435769822446E-006
   11.2000000000000       1.615825529581024E-003  1.170533395384239E-006
   11.4000000000000       1.615846856380657E-003  1.268635548505574E-006
   11.6000000000000       1.616272097927798E-003  1.371813151286470E-006
   11.8000000000000       1.617116046713901E-003  1.480132210506051E-006
   12.0000000000000       1.618384532425269E-003  1.593654361304453E-006
   12.2000000000000       1.620075526249494E-003  1.712437427714655E-006
   12.4000000000000       1.622180238123261E-003  1.836535989536263E-006
   12.6000000000000       1.624684187625378E-003  1.966001945750158E-006
   12.8000000000000       1.627568232030834E-003  2.100885065527951E-006
   13.0000000000000       1.630809537883035E-003  2.241233518863088E-006
   13.2000000000000       1.634382485242565E-003  2.387094379907227E-006
   13.4000000000000       1.638259496471355E-003  2.538514097204186E-006
   13.6000000000000       1.642411783959966E-003  2.695538926145193E-006
   13.8000000000000       1.646810013561398E-003  2.858215320093347E-006
   14.0000000000000       1.651424882625985E-003  3.026590277718365E-006
   14.2000000000000       1.656227613416258E-003  3.200711645121331E-006
   14.4000000000000       1.661190364304921E-003  3.380628372295677E-006
   14.6000000000000       1.666286562518205E-003  3.566390724349728E-006
   14.8000000000000       1.671491163282944E-003  3.758050448695755E-006
   15.0000000000000       1.676780841077334E-003  3.955660900084192E-006
   15.2000000000000       1.682134119286231E-003  4.159277125924774E-006
   15.4000000000000       1.687531444940117E-003  4.368955914787646E-006
   15.6000000000000       1.692955215393754E-003  4.584755811319099E-006
   15.8000000000000       1.698389763799585E-003  4.806737101043261E-006
   16.0000000000000       1.703821310076899E-003  5.034961768658792E-006
   16.2000000000000       1.709237883795945E-003  5.269493433487453E-006
   16.4000000000000       1.714629225011562E-003  5.510397265701677E-006
   16.6000000000000       1.719986668617462E-003  5.757739886845812E-006
   16.8000000000000       1.725303017272876E-003  6.011589258006712E-006
   17.0000000000000       1.730572407398439E-003  6.272014558770774E-006
   17.2000000000000       1.735790172166809E-003  6.539086059871935E-006
   17.4000000000000       1.740952704841763E-003  6.812874992148999E-006
   17.6000000000000       1.746057325261385E-003  7.093453414136926E-006
   17.8000000000000       1.751102151727843E-003  7.380894080314570E-006
   18.0000000000000       1.756085980067233E-003  7.675270311728598E-006
   18.2000000000000       1.761008171164764E-003  7.976655870417863E-006
   18.4000000000000       1.765868547867947E-003  8.285124838778141E-006
   18.6000000000000       1.770667301785986E-003  8.600751504741228E-006
   18.8000000000000       1.775404910198541E-003  8.923610253396246E-006
   19.0000000000000       1.780082063020815E-003  9.253775465456984E-006
   19.2000000000000       1.784699599553090E-003  9.591321422788564E-006
   19.4000000000000       1.789258454568683E-003  9.936322221087363E-006
   19.6000000000000       1.793759613161640E-003  1.028885168949812E-005
   19.8000000000000       1.798204073680264E-003  1.064898331698860E-005
   20.0000000000000       1.802592818010895E-003  1.101679018504482E-005
   20.2000000000000       1.806926788443584E-003  1.139234490641164E-005
   20.4000000000000       1.811206870343369E-003  1.177571956941755E-005
   20.6000000000000       1.815433879863276E-003  1.216698568740028E-005
   20.8000000000000       1.819608555964029E-003  1.256621415273138E-005
   21.0000000000000       1.823731556046958E-003  1.297347519516131E-005
   21.2000000000000       1.827803454557354E-003  1.338883834361489E-005
   21.4000000000000       1.831824743972339E-003  1.381237239115382E-005
   21.6000000000000       1.835795837647860E-003  1.424414536253252E-005
   21.8000000000000       1.839717074061153E-003  1.468422448355615E-005
   22.0000000000000       1.843588722046176E-003  1.513267615238460E-005
   22.2000000000000       1.847410986678762E-003  1.558956591239248E-005
   22.4000000000000       1.851184015524196E-003  1.605495842627807E-005
   22.6000000000000       1.854907905011778E-003  1.652891745115744E-005
   22.8000000000000       1.858582706748206E-003  1.701150581439945E-005
   23.0000000000000       1.862208433623673E-003  1.750278538995788E-005
   23.2000000000000       1.865785065602041E-003  1.800281707508329E-005
   23.4000000000000       1.869312555118575E-003  1.851166076729244E-005
   23.6000000000000       1.872790832035990E-003  1.902937534148655E-005
   23.8000000000000       1.876219808132304E-003  1.955601862713559E-005
   24.0000000000000       1.879599381112439E-003  2.009164738546532E-005
   24.2000000000000       1.882929438150127E-003  2.063631728659724E-005
   24.4000000000000       1.886209858977897E-003  2.119008288661666E-005
   24.6000000000000       1.889440518551432E-003  2.175299760460923E-005
   24.8000000000000       1.892621289320392E-003  2.232511369949529E-005
   25.0000000000000       1.895752043138617E-003  2.290648224640137E-005
   25.2000000000000       1.898832652851324E-003  2.349715311306131E-005
   25.4000000000000       1.901862993596694E-003  2.409717493634220E-005
   25.6000000000000       1.904842943858025E-003  2.470659509891440E-005
   25.8000000000000       1.907772386300937E-003  2.532545970608628E-005
   26.0000000000000       1.910651208427805E-003  2.595381356282624E-005
   26.2000000000000       1.913479303078958E-003  2.659170015099491E-005
   26.4000000000000       1.916256568807258E-003  2.723916160681309E-005
   26.6000000000000       1.918982910149701E-003  2.789623869861898E-005
   26.8000000000000       1.921658237816783E-003  2.856297080512858E-005
   27.0000000000000       1.924282468817547E-003  2.923939589382938E-005
   27.2000000000000       1.926855526535415E-003  2.992555049940474E-005
   27.4000000000000       1.929377340767387E-003  3.062146970248881E-005
   27.6000000000000       1.931847847737094E-003  3.132718710882460E-005
   27.8000000000000       1.934266990090216E-003  3.204273482904390E-005
   28.0000000000000       1.936634716879114E-003  3.276814345870684E-005
   28.2000000000000       1.938950983541825E-003  3.350344205849360E-005
   28.4000000000000       1.941215751879233E-003  3.424865813486863E-005
   28.6000000000000       1.943428990033325E-003  3.500381762145215E-005
   28.8000000000000       1.945590672468642E-003  3.576894486074674E-005
   29.0000000000000       1.947700779958137E-003  3.654406258614007E-005
   29.2000000000000       1.949759299575128E-003  3.732919190480004E-005
   29.4000000000000       1.951766224692332E-003  3.812435228045307E-005
   29.6000000000000       1.953721554979140E-003  3.892956151529792E-005
   29.8000000000000       1.955625296406617E-003  3.974483573469397E-005
   30.0000000000000       1.957477461258473E-003  4.057018937267351E-005
   30.2000000000000       1.959278068147254E-003  4.140563515797767E-005
   30.4000000000000       1.961027142035583E-003  4.225118410041791E-005
   30.6000000000000       1.962724714253330E-003  4.310684547606737E-005
   30.8000000000000       1.964370822418739E-003  4.397262676960562E-005
   31.0000000000000       1.965965510576894E-003  4.484853375673863E-005
   31.2000000000000       1.967508829331932E-003  4.573457050509499E-005
   31.4000000000000       1.969000835762875E-003  4.663073928864435E-005
   31.6000000000000       1.970441593446627E-003  4.753704057816180E-005
   31.8000000000000       1.971831172388861E-003  4.845347298073333E-005
   32.0000000000000       1.973169649146437E-003  4.938003333003316E-005
   32.2000000000000       1.974457106950730E-003  5.031671669903928E-005
   32.4000000000000       1.975693635533678E-003  5.126351625494615E-005
   32.6000000000000       1.976879331241162E-003  5.222042336043664E-005
   32.8000000000000       1.978014297150273E-003  5.318742759555717E-005
   33.0000000000000       1.979098642897635E-003  5.416451660579570E-005
   33.2000000000000       1.980132484781544E-003  5.515167620967652E-005
   33.4000000000000       1.981115945777381E-003  5.614889035910290E-005
   33.6000000000000       1.982049155543752E-003  5.715614116647212E-005
   33.8000000000000       1.982932250519165E-003  5.817340893853055E-005
   34.0000000000000       1.983765373755997E-003  5.920067201593284E-005
   34.2000000000000       1.984548674994571E-003  6.023790688935495E-005
   34.4000000000000       1.985282310674462E-003  6.128508817014509E-005
   34.6000000000000       1.985966443922501E-003  6.234218861822017E-005
   34.8000000000000       1.986601244554150E-003  6.340917911184389E-005
   35.0000000000000       1.987186889056728E-003  6.448602867898033E-005
   35.2000000000000       1.987723560588275E-003  6.557270447061212E-005
   35.4000000000000       1.988211448884974E-003  6.666917170821521E-005
   35.6000000000000       1.988650750386421E-003  6.777539387287845E-005
   35.8000000000000       1.989041668163527E-003  6.889133257808596E-005
   36.0000000000000       1.989384411885823E-003  7.001694760206232E-005
   36.2000000000000       1.989679197812325E-003  7.115219686694633E-005
   36.4000000000000       1.989926248746663E-003  7.229703646813005E-005
   36.6000000000000       1.990125794026627E-003  7.345142065948829E-005
   36.8000000000000       1.990278069421976E-003  7.461530179162598E-005
   37.0000000000000       1.990383317210815E-003  7.578863052427990E-005
   37.2000000000000       1.990441786108235E-003  7.697135569644878E-005
   37.4000000000000       1.990453731209231E-003  7.816342436041068E-005
   37.6000000000000       1.990419413966774E-003  7.936478177121174E-005
   37.8000000000000       1.990339102085379E-003  8.057537131914335E-005
   38.0000000000000       1.990213069550428E-003  8.179513475296969E-005
   38.2000000000000       1.990041596567590E-003  8.302401205878246E-005
   38.4000000000000       1.989824969455030E-003  8.426194138926016E-005
   38.6000000000000       1.989563480653499E-003  8.550885930367837E-005
   38.8000000000000       1.989257428665501E-003  8.676470063968330E-005
   39.0000000000000       1.988907117968721E-003  8.802939854450394E-005
   39.2000000000000       1.988512858980346E-003  8.930288447794994E-005
   39.4000000000000       1.988074967945376E-003  9.058508813605941E-005
   39.6000000000000       1.987593766902719E-003  9.187593769997962E-005
   39.8000000000000       1.987069583634702E-003  9.317535971786699E-005
   40.0000000000000       1.986502751567534E-003  9.448327913691031E-005
   40.2000000000000       1.985893609722466E-003  9.579961930782938E-005
   40.4000000000000       1.985242502607960E-003  9.712430201557816E-005
   40.6000000000000       1.984549780168048E-003  9.845724749101977E-005
   40.8000000000000       1.983815797676248E-003  9.979837445029862E-005
   41.0000000000000       1.983040915679016E-003  1.011476001027197E-004
   41.2000000000000       1.982225499883786E-003  1.025048401888632E-004
   41.4000000000000       1.981369921099324E-003  1.038700089906317E-004
   41.6000000000000       1.980474555118677E-003  1.052430193700286E-004
   41.8000000000000       1.979539782656504E-003  1.066237827815040E-004
   42.0000000000000       1.978565989227649E-003  1.080122093111704E-004
   42.2000000000000       1.977553565081547E-003  1.094082076900973E-004
   42.4000000000000       1.976502905075009E-003  1.108116853313879E-004
   42.6000000000000       1.975414408605741E-003  1.122225483504315E-004
   42.8000000000000       1.974288479484098E-003  1.136407016053815E-004
   43.0000000000000       1.973125525839349E-003  1.150660488237980E-004
   43.2000000000000       1.971925960082915E-003  1.164984924057427E-004
   43.4000000000000       1.970690198731262E-003  1.179379335736352E-004
   43.6000000000000       1.969418662305715E-003  1.193842725030330E-004
   43.8000000000000       1.968111775301739E-003  1.208374081290490E-004
   44.0000000000000       1.966769966004838E-003  1.222972382973325E-004
   44.2000000000000       1.965393666382871E-003  1.237636598915292E-004
   44.4000000000000       1.963983312066582E-003  1.252365686459679E-004
   44.6000000000000       1.962539342157708E-003  1.267158592950806E-004
   44.8000000000000       1.961062199118323E-003  1.282014257088511E-004
   45.0000000000000       1.959552328725015E-003  1.296931608106116E-004
   45.2000000000000       1.958010180003186E-003  1.311909565069368E-004
   45.4000000000000       1.956436205031420E-003  1.326947038297040E-004
   45.6000000000000       1.954830858826704E-003  1.342042930715384E-004
   45.8000000000000       1.953194599306129E-003  1.357196137090320E-004
   46.0000000000000       1.951527887180167E-003  1.372405544339767E-004
   46.2000000000000       1.949831185891853E-003  1.387670030821777E-004
   46.4000000000000       1.948104961409910E-003  1.402988467804076E-004
   46.6000000000000       1.946349682100270E-003  1.418359720814368E-004
   46.8000000000000       1.944565818682699E-003  1.433782648976716E-004
   47.0000000000000       1.942753844104620E-003  1.449256105317292E-004
   47.2000000000000       1.940914233404085E-003  1.464778937117401E-004
   47.4000000000000       1.939047463559377E-003  1.480349986226560E-004
   47.6000000000000       1.937154013320266E-003  1.495968089403992E-004
   47.8000000000000       1.935234363074250E-003  1.511632077755076E-004
   48.0000000000000       1.933288994523558E-003  1.527340778129439E-004
   48.2000000000000       1.931318390412408E-003  1.543093014483162E-004
   48.4000000000000       1.929323034325194E-003  1.558887607294810E-004
   48.6000000000000       1.927303410355718E-003  1.574723373856542E-004
   48.8000000000000       1.925260002722139E-003  1.590599128669772E-004
   49.0000000000000       1.923193295325806E-003  1.606513683845216E-004
   49.2000000000000       1.921103771246990E-003  1.622465849437413E-004
   49.4000000000000       1.918991912169545E-003  1.638454433793086E-004
