  0.700000000000000       2.698040799125958E-004  3.915728536483677E-024
   1.40000000000000       9.436492110552828E-004 -1.347848198510714E-011
   2.10000000000000       1.696448570199659E-003 -3.153322148863537E-010
   2.80000000000000       2.183923163121731E-003 -2.155456574729366E-009
   3.50000000000000       2.214471971751086E-003 -8.425349644364770E-009
   4.20000000000000       1.829080556918311E-003 -2.324544498738810E-008
   4.90000000000000       1.255043452048810E-003 -4.991507263100465E-008
   5.60000000000000       7.717688530562965E-004 -8.805292913847853E-008
   6.30000000000000       5.699326455641225E-004 -1.318985826174096E-007
   7.00000000000000       6.774233576288465E-004 -1.715032823219868E-007
   7.70000000000000       9.783738029196898E-004 -1.968219533631533E-007
   8.40000000000000       1.297964006961967E-003 -2.026713877315080E-007
   9.10000000000000       1.496792284985387E-003 -1.916609724367525E-007
   9.80000000000000       1.525734156784433E-003 -1.732404536673194E-007
   10.5000000000000       1.423861481352884E-003 -1.592920093229781E-007
   11.2000000000000       1.275322984720931E-003 -1.587023998295865E-007
   11.9000000000000       1.157615404886438E-003 -1.738081540744383E-007
   12.6000000000000       1.108859496923639E-003 -2.003362116522994E-007
   13.3000000000000       1.123976275371493E-003 -2.304033711044515E-007
   14.0000000000000       1.172191593103574E-003 -2.566037070927192E-007
   14.7000000000000       1.220227816821081E-003 -2.750057340800663E-007
   15.4000000000000       1.248102509776611E-003 -2.858780698484317E-007
   16.1000000000000       1.252756678064590E-003 -2.923647699384434E-007
   16.8000000000000       1.242463848888535E-003 -2.982825362329643E-007
   17.5000000000000       1.228332245202875E-003 -3.063135590723173E-007
   18.2000000000000       1.218111023049535E-003 -3.172962740513212E-007
   18.9000000000000       1.214246839505376E-003 -3.305674701019044E-007
   19.6000000000000       1.215249510612932E-003 -3.448265681244031E-007
   20.3000000000000       1.218234393600508E-003 -3.589366765863158E-007
   21.0000000000000       1.220898466005591E-003 -3.723273455716880E-007
   21.7000000000000       1.222265948319143E-003 -3.849819175995422E-007
   22.4000000000000       1.222449223747388E-003 -3.971921526330748E-007
   23.1000000000000       1.222028176803312E-003 -4.092921916273303E-007
   23.8000000000000       1.221536340314077E-003 -4.214991573835453E-007
   24.5000000000000       1.221242369765083E-003 -4.338804745493831E-007
   25.2000000000000       1.221174068792327E-003 -4.464009551857991E-007
   25.9000000000000       1.221242081002590E-003 -4.589892689576539E-007
   26.6000000000000       1.221348936431504E-003 -4.715855226550322E-007
   27.3000000000000       1.221439252322200E-003 -4.841578646283169E-007
   28.0000000000000       1.221500552185684E-003 -4.967016621473434E-007
   28.7000000000000       1.221543088942129E-003 -5.092323354302770E-007
